COD. ARTIC.;NOMBRE;STOCK;LISTA 1;LISTA 2;LISTA 3;LISTA 4;CATEGORIA
1507;CARGADOR NOTEBOOK UNIVERSAL 120W 9 FICHA LENOVO;0,0000;2438,29;2294,86;2151,44;1864,58;ACCESORIO NOTEBOOK/TABLET
1508;ANDROID SMART TV TCL 50 PULGADAS 4K UHD L50P715;0,0000;87381,36;87381,36;87381,36;87381,36;MONITOR
1509;TV BOX  MXQ PRO 4K 8GB RAM 128GB ROM A11.1;10,000;9388,08;8762,21;8136,34;7510,46;ARTICULOS VARIOS
1510;COMBO LOGITECH MK540 (T Y M) INALAMBRICO BLACK;0,0000;7236,65;6754,20;6271,76;5789,32;TECLADO
1511;MOUSE LOGITECH M170 AZUL WIRELESS;0,0000;1173,51;1095,28;1017,04;938,81;MOUSE
1512;MOUSE LOGITECH M170 SILVER WIRELESS;0,0000;1173,51;1095,28;1017,04;938,81;MOUSE
1513;MOUSE LOGITECH M220 SILENT ROSE WIRELESS;0,0000;1564,68;1460,37;1356,06;1251,74;MOUSE
1514;MOUSE LOGITECH G PRO HERO GAMING ;10,000;5867,55;5476,38;5085,21;4694,04;MOUSE
1515;MOUSE LOGITECH M585 BLUETOOTH MULTI-DEVICE;10,000;4498,46;4198,56;3898,66;3598,76;MOUSE
1516;RAM MARKVISION DDR4 4GB 2400MHz ;0,0000;3520,53;3285,83;3051,13;2816,42;RAM
1517;AURICULAR KLIP FURY KHS-620SV C/M PLATEADO;10,000;2659,96;2503,49;2347,02;2034,08;AURICULAR
1518;RAM KINGSTON DDR4 8GB 2666MHZ BEAST FURY BLACK;30,000;7823,40;7301,84;6780,28;6258,72;RAM
1520;SMARTWATCH HAXLY QUO 2.0 BLACK/PINK;10,000;6063,14;5658,93;5254,72;4850,51;RELOJ SMARTWATCH
1521;AURICULAR LOGITECH PRO X GAMING C/MICROFONO;10,000;27842,10;25985,96;24129,82;22273,68;AURICULAR
1522;MOUSE LOGITECH G203 GAMING LIGHTSYNC BLUE;30,000;4107,29;3833,47;3559,65;3285,83;MOUSE
1523;MOUSE LOGITECH G305 GAMING LIGHTSYNC WIRELESS GAMI;30,000;6063,14;5658,93;5254,72;4850,51;MOUSE
1524;MOUSE LOGITECH G502 WIRELESS GAMING;20,000;16037,97;14968,77;13899,57;12830,38;MOUSE
1525;MOUSE LOGITECH M280 BLACK WIRELESS;0,0000;2151,44;2008,01;1864,58;1721,15;MOUSE
1526;MOUSE LOGITECH M280 BLUE WIRELESS;0,0000;2151,44;2008,01;1864,58;1721,15;MOUSE
1527;MOUSE LOGITECH M280 GREY WIRELESS;40,000;2151,44;2008,01;1864,58;1721,15;MOUSE
1528;PAD REDRAGON PAD P029 FLICK S;0,0000;1713,36;1599,14;1484,91;1370,69;PAD PARA MOUSE
1529;PAD REDRAGON PAD P031 FLICK L;60,000;2141,70;1998,92;1856,14;1713,36;PAD PARA MOUSE
1530;PAD REDRAGON PAD P032 FLICK XL;10,000;4283,40;3997,84;3712,28;3426,72;PAD PARA MOUSE
1531;TECLADO REDRAGON K503 HARPE PRO;60,000;3911,70;3650,92;3390,14;3129,36;TECLADO
1532;TECLADO REDRAGON K12RGB SHIVA;10,000;5476,38;5111,29;4746,20;4381,10;TECLADO
1533;GABINETE REDRAGON GC-702 TAILGATE;10,000;18189,41;16976,78;15764,15;14551,52;GABINETE
1534;WIFI USB TP-LINK ARCHER T3U AC1300 DUAL BAND MU MI;40,000;2933,78;2738,19;2542,61;2347,02;CONECTIVIDAD
1535;CABLE USB A PIN 3.5 MM, PUNTA NEGRA;10,000;242,73;228,45;185,61;285,56;ARTICULOS VARIOS
1536;CABLE USB MACHO A HEMBRA 1.5M;70,000;266,00;250,35;234,70;203,41;ARTICULOS VARIOS
1537;VIDEO GF-MSI GT 710 1GB 1GD3H LP DISIPADOR PASIVO;20,000;11148,35;10405,12;9661,90;8918,68;PLACA DE VIDEO
1538;MOTHER 1200 ASUS PRIME B460-A;10,000;20927,60;19532,42;18137,25;16742,08;MOTHERBOARD
1539;MOUSE GENIUS NX 7010 WHITE/BLUE BLUEEYE;0,0000;1906,30;1794,17;1457,76;2242,71;MOUSE
1540;MOUSE GENIUS NX 7010 WHITE/RED BLUEEYE;10,000;1906,30;1794,17;1457,76;2242,71;MOUSE
1541;MOUSE GENIUS NX 7010 GREEN BLUEEYE;0,0000;1906,30;1794,17;1457,76;2242,71;MOUSE
1542;MOUSE GENIUS NX 7010 MAGENTA BLUEEYE;0,0000;1906,30;1794,17;1457,76;2242,71;MOUSE
1543;MOUSE GENIUS NX 7010 TURQUOISE BLUEEYE;0,0000;1906,30;1794,17;1457,76;2242,71;MOUSE
1544;Microfono Inalambrico Vincha Mano Uhf Skp Uhf282 ;0,0000;28556,00;28556,00;28556,00;28556,00;MICROFONO
1545;AURICULAR XIAOMI MI IN-EAR BASIC MATTE BLACK;0,0000;899,69;839,71;779,73;719,75;AURICULAR
1546;WEBCAM KELIX 1080P USB C/ MICROFONO;120,000;4069,23;3797,95;3526,67;3255,38;ACCESORIO NOTEBOOK/TABLET
1547;WEBCAM LOGITECH C922 PRO STREAM 1080P;0,0000;12126,27;11317,85;10509,43;9701,02;ACCESORIO NOTEBOOK/TABLET
1548;CARTUCHO HP 667 COLOR;0,0000;2659,96;2503,49;2034,08;3129,36;CARTUCHO TINTA
1549;PAD P/MOUSE MAXSER 27x18.5;20,000;398,99;375,52;352,05;305,11;PAD PARA MOUSE
1550;PAD P/MOUSE MAXSER 30x78;0,0000;1263,48;1189,16;966,19;1486,45;PAD PARA MOUSE
1551;MOTHER AM4 ASUS PRO A320M-R WI-FI;80,000;12713,03;11865,49;11017,96;10170,42;MOTHERBOARD
1552;PASTA TERMICA MASTERGEL MAKER;0,0000;3426,72;3198,27;2969,82;2741,38;ARTICULOS VARIOS
1553;PAD LOGITECH G440 GAMING;20,000;1998,92;1998,92;1998,92;1998,92;PAD PARA MOUSE
1554;PAD LOGITECH G640 GAMING;40,000;3141,16;3141,16;3141,16;3141,16;PAD PARA MOUSE
1555;RAM KINGSTON DDR4 16GB 3200MHZ FURY BEST NEGRA CL1;0,0000;15060,05;14056,04;13052,04;12048,04;RAM
1556;CARGADOR NOTEBOOK UNIVERSAL 120W 9 ;100,000;2438,29;2294,86;2151,44;1864,58;ACCESORIO NOTEBOOK/TABLET
1557;LUZ SELFIE CELULAR;0,0000;664,99;625,87;586,76;508,52;ARTICULOS VARIOS
1558;"NB BANGHO MAX 15"" L5 I3 8GB SSD 240GB";10,000;101704,20;94923,92;88143,64;81363,36;NOTEBOOK
1559;VIDEO GF-ASUS TUF RTX 3070 8GB V2 GAMING LHR;0,0000;340317,90;317630,04;306286,11;283598,25;PLACA DE VIDEO
1560;VIDEO GF-MSI  RTX 3090 VENTUS 3X 24GB OC;0,0000;743223,00;693674,80;644126,60;594578,40;PLACA DE VIDEO
1561;VIDEO GF-ASUS RTX DUAL RTX 3060TI 8GB V2 LHR;10,000;187761,60;168985,44;159597,36;150209,28;PLACA DE VIDEO
1562;COOLER HYPER H411R WHITE LED;10,000;7067,61;6596,44;6125,26;5654,09;COOLER
1563;COOLER TT WATER TH240 AIO ARGB;0,0000;25700,40;23987,04;22273,68;20560,32;COOLER
1564;COOLER TT UX200 ARGB;30,000;12207,69;11393,84;10580,00;9766,15;COOLER
1565;COOLER TT UX100 ARGB;10,000;5354,25;4997,30;4640,35;4283,40;COOLER
1566;COOLER TT WATER TH120 AIO ARGB;40,000;27842,10;25985,96;24129,82;22273,68;COOLER
1567;VIDEO ATI-MSI RADEON RX 6900 XT 16GB GAMING X TRIO;0,0000;436154,55;407077,58;378000,61;348923,64;PLACA DE VIDEO
1568;CABLE USB V8 3A TIME 1M CARGA Y DATOS;0,0000;598,49;563,28;528,08;457,67;CABLE DE DATOS
1569;BOBINA UTP NET QUALITY CAT5E 305MTRS EXTERIOR ;10,000;11779,35;10994,06;10208,77;9423,48;CONECTIVIDAD
1570;CARTUCHO ALTER. EPSON 206 BLACK;100,000;1329,98;1251,74;1017,04;1564,68;CARTUCHO TINTA
1571;AURICULAR REDRAGON H350W PANDORA 2 WHITE RGB;10,000;6746,36;6296,60;5846,84;5397,08;AURICULAR
1573;GABINETE SATELLITE KIT K703+PRO 460A;10,000;7627,82;7119,29;6610,77;6102,25;GABINETE
1574;RAM CRUCIAL DDR4 16GB 2666MHZ ;0,0000;12908,61;12048,03;11187,46;10326,89;RAM
1575;EPSON L5190 MF SISTEMA CONTINUO WIFI DUPLEX;0,0000;71390,00;71390,00;71390,00;71390,00;IMPRESORA TINTA
1576;TONER ALTER. 4 UNIDADES HP 2600N;0,0000;19418,08;18275,84;17133,60;14849,12;CARTUCHO TONER
1577;RAM KINGSTON DDR3 4GB SODIMM 1600MHZ ;0,0000;6258,72;5841,47;5424,22;5006,98;RAM
1578;RAM CRUCIAL DDR3 8GB SODIMM 1600MHZ ;0,0000;8801,33;8214,57;7627,82;7041,06;RAM
1579;MICRO INTEL PENTIUM G5420 GOLD 1151 COFFEELAKE;10,000;11930,69;11135,31;10339,93;9544,55;PROCESADOR
1580;TECLADO REDRAGON K530 DRACONIC WHITE MECANICO;0,0000;11539,52;10770,21;10000,91;9231,61;TECLADO
1581;TECLADO REDRAGON K587 MAGIC-WAND MECANICO;0,0000;10952,76;10222,58;9492,39;8762,21;TECLADO
1582;GABINETE AEROCOOL MECHA + 1 FAN ARGB Y TG MID TOWE;0,0000;6454,31;6024,02;5593,73;5163,44;GABINETE
1583;SOPORTE GPS O CELULAR ;20,000;782,34;704,11;586,76;977,93;ARTICULOS VARIOS
1584;SOPORTE DE CELULAR PARA ESCRITORIO DINAX;10,000;443,33;417,25;391,17;339,01;ACCESORIO CELULAR
1585;CABLE PS4 INVERTIDO ADAPTADOR AUDIO Y MICROFONO 3.;10,000;221,66;208,62;195,59;169,51;ACCESORIO GAMER
1586;GABINETE RIO TORO CR1280 FULL TOWER RGB FRONT PANE;10,000;20536,43;19167,33;17798,24;16429,14;GABINETE
1587;VIDEO GF-ASUS PH GTX 1650 4GB GAMING DDR6;20,000;78234,00;70410,60;62587,20;58675,50;PLACA DE VIDEO
1588;VIDEO GF-ASUS DUAL GTX 1650 4GB MINI DDR6 CSM;20,000;73018,40;65716,56;58414,72;54763,80;PLACA DE VIDEO
1589;NB LENOVO IP 3 GAMING 15IMH05 I5 8GB 1TB SSD 128GB;0,0000;228834,45;213578,82;198323,19;183067,56;NOTEBOOK
1590;CARGADOR PORTATIL TP-LINK TL-PB10000 2 USB 10000 m;0,0000;3520,53;3285,83;3051,13;2816,42;CONECTIVIDAD
1591;MOUSE GENIUS DX-110 USB VERDE;0,0000;664,99;625,87;508,52;469,40;MOUSE
1592;ROLLOS TERMICOS X 50 80mm X 50mts;50,000;9709,04;9137,92;7424,56;6853,44;ARTICULOS DE LIBRERIA
1593;RAM HYPERX DDR4 4GB 2666MHz FURY BLACK;30,000;4694,04;4381,10;4068,17;3755,23;RAM
1594;VIDEO GF-GIGABYTE RTX 3080TI EAGLE 12GB LHR;0,0000;406816,80;379695,68;352574,56;325453,44;PLACA DE VIDEO
1596;AURICULAR T-DAGGER T-RGH211 CASPIAN;20,000;3212,55;2998,38;2784,21;2570,04;AURICULAR
1597;MOUSE LOGITECH G203 GAMING LIGHTSYNC LILA;10,000;4107,29;3833,47;3559,65;3285,83;MOUSE
1598;MOUSE LOGITECH G203 GAMING LIGHTSYNC WHITE;10,000;3520,53;3285,83;3051,13;2816,42;MOUSE
1599;AURICULAR LOGITECH PRO X WIRELESS LIGHTSPEED;0,0000;32553,84;30383,58;28213,33;26043,07;AURICULAR
1600;MF HP LASERJET MF M135W;0,0000;53542,50;49973,00;46403,50;42834,00;IMPRESORA LASER
1601;CCTV CONECTOR JACK MACHO A TORNILLO PARA ALIMENTAC;240,000;72,82;68,53;64,25;55,68;SEGURIDAD
1602;SILLA GAMER TRUST GXT707B AZUL;0,0000;54613,35;50972,46;47331,57;43690,68;ACCESORIO GAMER
1603;COMBO GTC CBG-017N TECLADO Y MOUSE INALAMBRICO NEG;120,000;3103,28;2920,74;2738,19;2373,10;TECLADO
1604;HUMIDIFICADOR GTC HDG-001B BLANCO;70,000;1329,98;1251,74;1173,51;1017,04;ARTICULOS VARIOS
1605;"BICICLETA PLEGABLE ELECTRICA R 14 GTC JT-MINI-14""-";0,0000;139843,28;130520,39;121197,51;111874,62;VEHICULOS ELECTRICOS
1606;AIRE COMPRIMIDO GTC ADG-001 ;100,000;1456,36;1370,69;1285,02;1113,68;ARTICULOS VARIOS
1607;SSD WD 240GB GREEN SN350 NVMe GEN3;90,000;6845,48;6389,11;5932,75;5476,38;DISCO SATA Y USB
1608;TONER ALTER. HP 37A M607dn/608n/609dn/MFP M631h/63;50,000;7039,05;6624,99;6210,93;5382,81;CARTUCHO TONER
1609;TONER ALTER. SAMSUNG 404M SL-C430/480 MAGENTA;20,000;2912,71;2741,38;2570,04;2227,37;CARTUCHO TONER
1610;TONER ALTER. SAMSUNG 404Y SL-C430/480 AMARILLO;20,000;2912,71;2741,38;2570,04;2227,37;CARTUCHO TONER
1611;RAM KINGSTON DDR4 8GB 2666MHZ ;90,000;7627,82;7119,29;6610,77;6102,25;RAM
1612;SILLA GAMER GTC S-75BL ERGOPREMIUM NEGRO/AZUL;20,000;47117,40;43976,24;40835,08;37693,92;ACCESORIO GAMER
1613;MOUSE GTC MOG-107 USB OPTICO ;0,0000;332,49;312,94;293,38;254,26;MOUSE
1614;TONER ALTER. HP 105A CON CHIP - W1105A;350,000;4854,52;4568,96;4283,40;3712,28;CARTUCHO TONER
1615;"NB BANGHO MAX 14"" L4 I5 8GB SSD 240GB ";10,000;134953,65;125956,74;116959,83;107962,92;NOTEBOOK
1616;"SSD CRUCIAL 2.5"" 240GB BX500";80,000;8214,57;7666,93;7119,29;6571,66;DISCO SATA Y USB
1617;PAPEL PARA SUBLIMACIÓN 100G - 100 HOJAS A3;0,0000;1699,08;1599,14;1499,19;1299,30;ARTICULOS DE LIBRERIA
1618;TINTA ALTER. INKTEC 1L SUBLIMACION BLACK CABEZAL ;0,0000;12136,30;11422,40;10708,50;9280,70;CARTUCHO TINTA
1619;WIFI USB TP-LINK ARCHER T2U AC600 DUAL BAND;10,000;2542,61;2373,10;2203,59;2034,08;CONECTIVIDAD
1620;TONER ALTER. SAMSUNG 203U;80,000;3398,16;3198,27;2998,38;2598,60;CARTUCHO TONER
1621;MOTHER AM4 ASUS PRIME A520M-K ;0,0000;14668,88;13690,95;12713,03;11735,10;MOTHERBOARD
1622;"DISPLAY NB BANGHO ZERO 14"" ";10,000;25700,40;23987,04;22273,68;20560,32;REPUESTOS
1623;TECLADO REDRAGON K630 DRAGONBORN;0,0000;7627,82;7627,82;6610,77;6102,25;TECLADO
1624;TECLADO REDRAGON K630 DRAGONBORN WHITE;0,0000;7627,82;7627,82;6610,77;6102,25;TECLADO
1625;TRIPODE SELFIE 2 EN 1 CON ARO DE LUZ CELULAR;10,000;2881,62;2712,11;2542,61;2203,59;ARTICULOS VARIOS
1626;FUENTE CROMAX SLIM 600W KC-EAA-600;0,0000;4283,40;3997,84;3712,28;3426,72;FUENTE
1627;"SSD CRUCIAL 2.5"" 480GB BX500";0,0000;10170,42;9492,39;8814,36;8136,34;DISCO SATA Y USB
1628;MF HP SMART TANK 515 WIRELESS C/ SISTEMA CONTINUO;0,0000;42834,00;39978,40;37122,80;34267,20;IMPRESORA TINTA
1629;SSD WD 1TB BLACK SN750SE NVMe 3600MB;0,0000;24839,30;23183,34;21527,39;19871,44;DISCO SATA Y USB
1630;GABINETE AEROCOOL BOLT BLACK MID TOWE;0,0000;6649,89;6206,56;5763,24;5319,91;GABINETE
1631;SILLA GAMER AEROCOOL AC40C AIR NEGRA;0,0000;31697,16;29584,02;27470,87;25357,73;ACCESORIO GAMER
1632;SILLA GAMER GTC S-75BR ERGOPREMIUM NEGRO/ROJO;10,000;47117,40;43976,24;40835,08;37693,92;ACCESORIO GAMER
1633;SILLA GAMER SATE A-GC8710 RGB NEGRA;20,000;70676,10;65964,36;61252,62;56540,88;ACCESORIO GAMER
1634;SILLA GAMER RIO TORO M2 NEGRA;0,0000;87809,70;81955,72;76101,74;70247,76;ACCESORIO GAMER
1635;CABLE DE RED 5 MTRS ARMADO;50,000;310,33;292,07;273,82;237,31;CONECTIVIDAD
1636;TECLADO NOTEBOOK BANGHO B240XHU N°6-80-W84T0-162;0,0000;8410,16;7849,48;7288,80;6728,12;REPUESTOS
1637;MOUSE LOGITECH M220 SILENT WHITE WIRELESS;0,0000;1564,68;1460,37;1356,06;1251,74;MOUSE
1638;COOLER FAN AEROCOOL ASTRO 24 ARGB (DUAL RING);20,000;6310,88;5939,65;5568,42;4825,96;COOLER
1639;COOLER FAN AEROCOOL MIRAGE 12 ARGB (DUAL RING);0,0000;2669,99;2512,93;2355,87;2041,75;COOLER
1640;COOLER FAN AEROCOOL SPECTRO 12 FRGB (DUAL RING);70,000;1456,36;1370,69;1285,02;1113,68;COOLER
1641;COOLER FAN AEROCOOL ASTRO 12F ARGB ;50,000;2912,71;2741,38;2570,04;2227,37;COOLER
1642;GABINETE AEROCOOL HIVE + 3 FANS ARGB Y TG;0,0000;11148,35;10405,12;9661,90;8918,68;GABINETE
1643;GABINETE AEROCOOL BIONIC-G-WT-V2 WHITE MID TOWER;0,0000;7432,23;6936,75;6441,27;5945,78;GABINETE
1644;"MONITOR PHILIPS 22"" (21.5"") FULL HD VGA HDMI";0,0000;29983,80;27984,88;25985,96;23987,04;MONITOR
1645;MF HP SMART TANK 415 WIRELESS C/ SISTEMA CONTINUO;0,0000;37479,75;34981,10;32482,45;29983,80;IMPRESORA TINTA
1646;CABLE PS4 CON FILTRO 1.8M ;0,0000;376,83;354,66;332,49;288,16;ACCESORIO GAMER
1647;COOLER FAN 120X120MM LED RGB;30,000;953,15;897,08;841,02;728,88;COOLER
1648;CABLE CCTV 20MTS CAMARAS VIDEO Y CORRIENTE;10,000;2105,80;1981,93;1858,06;1610,32;SEGURIDAD
1649;CABLE CCTV 30MTS CAMARAS VIDEO Y CORRIENTE;0,0000;2992,45;2816,42;2640,40;2288,34;SEGURIDAD
1650;LUZ ARO LED 26CM RGB CON TRIPODE 2.10M;10,000;5984,90;5632,85;5280,80;4576,69;ARTICULOS VARIOS
1651;KIT LIMPIEZA DE PANTALLAS GTC ADG-002;110,000;664,99;625,87;586,76;508,52;ARTICULOS VARIOS
1652;COMBO GTC CBG-014 T+M+A+P GAMING;100,000;6649,89;6258,72;5867,55;5085,21;TECLADO
1653;COMBO GTC CBG-015 T+M GAMING;100,000;1773,30;1668,99;1564,68;1356,06;TECLADO
1654;COMBO GTC CBG-018N T+M GAMER;110,000;2659,96;2503,49;2347,02;2034,08;TECLADO
1655;AURICULAR GTC HSG-151B BLANCO;140,000;443,33;417,25;391,17;339,01;AURICULAR
1656;AURICULAR GTC HSG-151N NEGRO;110,000;443,33;417,25;391,17;339,01;AURICULAR
1657;AURICULAR GTC HSG-180A BLUETOOTH AZUL;30,000;2912,71;2741,38;2570,04;2227,37;AURICULAR
1658;AURICULAR GTC HSG-180B BLUETOOTH BLANCO;30,000;2912,71;2741,38;2570,04;2227,37;AURICULAR
1659;AURICULAR GTC HSG-180P BLUETOOTH ROSA;10,000;2912,71;2741,38;2570,04;2227,37;AURICULAR
1660;AURICULAR GTC HSG-183A KIDS AMARILLO;40,000;1941,81;1827,58;1713,36;1484,91;AURICULAR
1661;AURICULAR GTC HSG-183B KIDS BLANCO;40,000;1941,81;1827,58;1713,36;1484,91;AURICULAR
1662;AURICULAR GTC HSG-183R KIDS ROSA;40,000;1941,81;1827,58;1713,36;1484,91;AURICULAR
1663;AURICULAR GTC HSG-607 GAMING PLAY TO WIN ;40,000;4126,34;3883,62;3640,89;3155,44;AURICULAR
1664;TECLADO GTC  KBG-205 USB MULTIMEDIA;260,000;886,65;834,50;782,34;678,03;TECLADO
1665;TECLADO GTC  KGG-008N MECANICO GAMER NEGRO ;20,000;5541,58;5215,60;4889,63;4237,68;TECLADO
1666;MOUSE GTC MGG-014 GAMING USB PLAY TO WIN;200,000;1108,32;1043,12;977,93;847,54;MOUSE
1667;MOUSE GTC MGG-016 GAMER PLAY TO WIN;240,000;997,48;938,81;880,13;762,78;MOUSE
1668;MOUSE GTC MIG-117A INALAMBRICO AZUL;50,000;664,99;625,87;586,76;508,52;MOUSE
1669;MOUSE GTC MIG-117N INALAMBRICO NEGRO;70,000;664,99;625,87;586,76;508,52;MOUSE
1670;MOUSE GTC MIG-117R INALAMBRICO ROJO;40,000;664,99;625,87;586,76;508,52;MOUSE
1671;MOUSE GTC MOG-200 OPTICO AMARILLO;140,000;554,16;521,56;488,96;423,77;MOUSE
1672;MOUSE GTC MOG-200 OPTICO BLANCO;140,000;554,16;521,56;488,96;423,77;MOUSE
1673;MOUSE GTC MOG-200 OPTICO ROJO;130,000;554,16;521,56;488,96;423,77;MOUSE
1674;MOUSE GTC MOG-200 OPTICO VERDE;60,000;554,16;521,56;488,96;423,77;MOUSE
1675;MOUSE GTC MOG-200 OPTICO AZUL;20,000;554,16;521,56;488,96;423,77;MOUSE
1676;BARRA DE SONIDO GTC SPG-119 BLUETOOTH C/ VISOR DIG;0,0000;6310,88;5939,65;5568,42;4825,96;PARLANTE PORTATIL
1683;SILLA GAMER TRUST GXT707B ROJO;0,0000;54613,35;50972,46;47331,57;43690,68;ACCESORIO GAMER
1684;SILLA GAMER TRUST GXT707B RESTO GRIS;0,0000;54613,35;50972,46;47331,57;43690,68;ACCESORIO GAMER
1685;MOUSE REDRAGON M607 GRIFFIN BLANCO;20,000;2738,19;2555,64;2373,10;2190,55;MOUSE
1686;MOUSE REDRAGON M988 STORM ELITE BLANCO RGB;10,000;5671,97;5293,83;4915,70;4537,57;MOUSE
1687;TECLADO REDRAGON K552 KUMARA RGB BLANCO BLUE MECAN;10,000;8801,33;8214,57;7627,82;7041,06;TECLADO
1688;ADAPTADOR DE HDMI A VGA;60,000;1041,82;980,53;919,25;796,68;CONECTIVIDAD
1689;PANTALLA STREAMING PLEGABLE CHROMA VERDE;0,0000;42834,00;39978,40;34267,20;34267,20;PROYECTOR
1690;INSUMO 3D TRIMARKER 1.75MM X 1KG;0,0000;5140,08;4797,41;4454,74;4112,06;IMPRESORA 3D
1691;AURICULAR REDRAGON H320W LAMIA WHITE RGB;20,000;8352,63;7795,79;7238,95;6682,10;AURICULAR
1692;AURICULAR REDRAGON H510W ZEUS WHITE;20,000;10922,67;10194,49;9466,31;8738,14;AURICULAR
1693;RAM KINGSTON DDR4 16GB SODIMM 2666MHZ ;10,000;17602,65;16429,14;15255,63;14082,12;RAM
1694;SILLA GAMER AEROCOOL DUKE STEEL BLUE;10,000;62109,30;57968,68;53828,06;49687,44;ACCESORIO GAMER
1695;SILLA GAMER AEROCOOL DUKE STEEL TAN GREY;0,0000;62109,30;57968,68;53828,06;49687,44;ACCESORIO GAMER
1696;"BANDEJA DESLIZABLE GLC DES 001 1U X 400 PROF 19""";0,0000;6425,10;5996,76;5568,42;5140,08;SERVIDOR
1697;"RACK MURAL SOHO 15U500 15U 500MM 19"" PUERTA CRISTA";0,0000;32125,50;29983,80;27842,10;25700,40;SERVIDOR
1698;SOPORTE PARA NOTEBOOK;10,000;1994,97;1877,62;1760,27;1525,56;ACCESORIO NOTEBOOK/TABLET
1699;GABINETE SATE K381 GAMER ATX 750W;0,0000;24839,30;23183,34;21527,39;19871,44;GABINETE
1700;COMBO GTC CBG-017R TECLADO Y MOUSE INALAMBRICO ROS;160,000;3103,28;2920,74;2738,19;2373,10;TECLADO
1701;COMBO GTC CBG-017V TECLADO Y MOUSE INALAMBRICO VER;180,000;3103,28;2920,74;2738,19;2373,10;TECLADO
1702;"NB GIGABYTE G5 GD 15.6"" FHD 144Hz i5 16Gb (2x8) 51";0,0000;246437,10;230007,96;213578,82;197149,68;NOTEBOOK
1703;ESTABILIZADOR TRV MICROVOLT H 2000;0,0000;4302,87;4016,01;3729,15;3442,30;ESTABILIZADOR/UPS
1704;GABINETE TT S100 TG BLANCO S/FUENTE;0,0000;10757,18;10040,03;9322,89;8605,74;GABINETE
1705;UPS FORZA PORTABLE MINI DC POWER BANK 14W 5/9/12V ;20,000;3911,70;3650,92;3390,14;3129,36;ESTABILIZADOR/UPS
1706;GABINETE XTECK ATX 600W BLACK;30,000;4889,63;4563,65;4237,68;3911,70;GABINETE
1707;CARTUCHO ALTER. HP 932 XL NEGRO;50,000;775,82;730,18;684,55;593,27;CARTUCHO TINTA
1708;CARTUCHO ALTER. HP 933 XL CYAN ;50,000;886,65;834,50;782,34;678,03;CARTUCHO TINTA
1709;CARTUCHO ALTER. HP 933 XL MAGENTA;50,000;886,65;834,50;782,34;678,03;CARTUCHO TINTA
1710;CARTUCHO ALTER. HP 933 XL AMARILLO;50,000;886,65;834,50;782,34;678,03;CARTUCHO TINTA
1711;AURICULAR GTC HSG-611 GAMING PLAY TO WIN ;90,000;5097,25;4797,41;4497,57;3897,89;AURICULAR
1712;AURICULAR GTC HSG-613 GAMING PLAY TO WIN ;60,000;7524,51;7081,89;6639,27;5754,03;AURICULAR
1713;PC KIT INTEL I3 10TH-H510-4GB DDR4-SSD M.2 120GB;10,000;0,00;0,00;0,00;0,00;CPU COMPLETA
1714;JOYSTICK GTC PS4 INALAMBRICO AZUL;50,000;6068,15;5711,20;5354,25;4640,35;ACCESORIO GAMER
1715;JOYSTICK GTC PS4 INALAMBRICO BLANCO;40,000;6068,15;5711,20;5354,25;4640,35;ACCESORIO GAMER
1716;JOYSTICK GTC PS4 INALAMBRICO ROJO;40,000;6068,15;5711,20;5354,25;4640,35;ACCESORIO GAMER
1717;PARLANTE GTC SPG-130 BLUETOOTH C/SUBWOOFER;50,000;5582,70;5254,30;4925,91;4269,12;PARLANTE PORTATIL
1718;CARGADOR GTC PWG-007 INALAMBRICO ;50,000;1092,27;1028,02;963,77;835,26;ACCESORIO CELULAR
1719;SSD KINGSTON M.2 NV1 1000GB 2280 PCIe NVMe;20,000;19949,67;18619,69;17289,71;15959,74;DISCO SATA Y USB
1721;AURICULAR JBL BLUETOOTH T750BTNC NEGRO;10,000;20346,15;18989,74;17633,33;16276,92;AURICULAR
1722;Oculus Quest 2 All In One Lentes Vr 128gb;0,0000;137068,80;137068,80;137068,80;137068,80;PROYECTOR
1723;EXT. DE RANGO TP-LINK TL-WA850RE P/PARED;0,0000;4302,87;4016,01;3729,15;3442,30;CONECTIVIDAD
1724;TABLETA WACOM ONE SMALL ROJO Y NEGRO;0,0000;7823,40;7301,84;6780,28;6258,72;TABLET
1725;AURICULAR GTC HSG-600 GAMING PLAY TO WIN ;30,000;1577,72;1484,91;1392,11;1206,49;AURICULAR
1726;AURICULAR GTC HSG-605 GAMING PLAY TO WIN ;60,000;2548,62;2398,70;2248,79;1948,95;AURICULAR
1727;AURICULAR GTC HSG-606 C/ LUZ LED PLAY TO WIN ;30,000;4126,34;3883,62;3640,89;3155,44;AURICULAR
1728;AURICULAR GTC HSG-612 GAMING PLAY TO WIN ;50,000;3398,16;3198,27;2998,38;2598,60;AURICULAR
1729;TECLADO GTC  KGG-009 SEMI-MECANICO GAMING PLAY TO ;0,0000;1440,81;1356,06;1271,30;1101,80;TECLADO
1730;MOUSE GTC MGG-015 GAMING USB PLAY TO WIN;50,000;1329,98;1251,74;1173,51;1017,04;MOUSE
1731;MOUSE GTC MGG-019 GAMER PLAY TO WIN;0,0000;886,65;834,50;782,34;678,03;MOUSE
1732;MOUSE GTC MIG-116A INALAMBRICO AMARILLO;90,000;775,82;730,18;684,55;593,27;MOUSE
1733;MOUSE GTC MIG-116B INALAMBRICO AZUL;180,000;775,82;730,18;684,55;593,27;MOUSE
